PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"35983489","Identification of ellagic acid and urolithins as natural inhibitors of Aβ(25-35)-induced neurotoxicity and the mechanism predication using network pharmacology analysis and molecular docking","Li HL, Zhang SY, Ren YS, Zhou JC, Zhou YX, Huang WZ, Piao XH, Yang ZY, Wang SM, Ge YW.","Front Nutr. 2022 Aug 2;9:966276. doi: 10.3389/fnut.2022.966276. eCollection 2022.","Li HL","Front Nutr","2022","2022/08/19","PMC9378864","","10.3389/fnut.2022.966276"
"35936440","Prospective Evaluation of an Amide-Based Zinc Scaffold as an Anti-Alzheimer Agent: In Vitro, In Vivo, and Computational Studies","Waseem W, Anwar F, Saleem U, Ahmad B, Zafar R, Anwar A, Saeed Jan M, Rashid U, Sadiq A, Ismail T.","ACS Omega. 2022 Jul 19;7(30):26723-26737. doi: 10.1021/acsomega.2c03058. eCollection 2022 Aug 2.","Waseem W","ACS Omega","2022","2022/08/08","PMC9352245","","10.1021/acsomega.2c03058"
"35917097","Inhibition of Dyrk1A Attenuates LPS-Induced Neuroinflammation via the TLR4/NF-κB P65 Signaling Pathway","Ju C, Wang Y, Zang C, Liu H, Yuan F, Ning J, Shang M, Ma J, Li G, Yang Y, Bao X, Zhang D.","Inflammation. 2022 Aug 2. doi: 10.1007/s10753-022-01699-w. Online ahead of print.","Ju C","Inflammation","2022","2022/08/02","","","10.1007/s10753-022-01699-w"
"35917087","Synthetic PPAR Agonist DTMB Alleviates Alzheimer's Disease Pathology by Inhibition of Chronic Microglial Inflammation in 5xFAD Mice","Oh E, Kang JH, Jo KW, Shin WS, Jeong YH, Kang B, Rho TY, Jeon SY, Lee J, Song IS, Kim KT.","Neurotherapeutics. 2022 Aug 2. doi: 10.1007/s13311-022-01275-y. Online ahead of print.","Oh E","Neurotherapeutics","2022","2022/08/02","","","10.1007/s13311-022-01275-y"
"35738259","Astrocytic urea cycle detoxifies Aβ-derived ammonia while impairing memory in Alzheimer's disease","Ju YH, Bhalla M, Hyeon SJ, Oh JE, Yoo S, Chae U, Kwon J, Koh W, Lim J, Park YM, Lee J, Cho IJ, Lee H, Ryu H, Lee CJ.","Cell Metab. 2022 Aug 2;34(8):1104-1120.e8. doi: 10.1016/j.cmet.2022.05.011. Epub 2022 Jun 22.","Ju YH","Cell Metab","2022","2022/06/23","","","10.1016/j.cmet.2022.05.011"
"35978963","CRISPRi-mediated suppression of E. coli Nissle 1917 virulence factors: A strategy for creating an engineered probiotic using csgD gene suppression","Azam MW, Khan AU.","Front Nutr. 2022 Aug 1;9:938989. doi: 10.3389/fnut.2022.938989. eCollection 2022.","Azam MW","Front Nutr","2022","2022/08/18","PMC9376613","","10.3389/fnut.2022.938989"
"35926782","Mechanisms of NLRP3 activation and pathology during neurodegeneration","Jose S, Groves NJ, Roper KE, Gordon R.","Int J Biochem Cell Biol. 2022 Aug 1;151:106273. doi: 10.1016/j.biocel.2022.106273. Online ahead of print.","Jose S","Int J Biochem Cell Biol","2022","2022/08/04","","","10.1016/j.biocel.2022.106273"
"35879979","Serum Amyloid A Protein-Associated Kidney Disease: Presentation, Diagnosis, and Management","Thorne J, Clark D, Geldenhuys L, More K, Vinson A, Tennankore K.","Kidney Med. 2022 Jun 26;4(8):100504. doi: 10.1016/j.xkme.2022.100504. eCollection 2022 Aug.","Thorne J","Kidney Med","2022","2022/07/26","PMC9307948","","10.1016/j.xkme.2022.100504"
"35802484","Peptide-Modified Gemini Surfactants as Delivery System Building Blocks with Dual Functionalities for Glaucoma Treatment: Gene Carriers and Amyloid-Beta (Aβ) Self-Aggregation Inhibitors","Narsineni L, Rao PPN, Pham AT, Foldvari M.","Mol Pharm. 2022 Aug 1;19(8):2737-2753. doi: 10.1021/acs.molpharmaceut.2c00088. Epub 2022 Jul 8.","Narsineni L","Mol Pharm","2022","2022/07/08","","","10.1021/acs.molpharmaceut.2c00088"
"35762037","N-Substituted Arylidene-3-(Methylsulfonyl)-2-Oxoimidazolidine-1-Carbohydrazide as Cholinesterase Inhibitors: Design, Synthesis, and Molecular Docking Study","Tok F, Sağlık BN, Özkay Y, Kaplancıklı ZA, Koçyiğit-Kaymakçıoğlu B.","Chem Biodivers. 2022 Aug;19(8):e202200265. doi: 10.1002/cbdv.202200265. Epub 2022 Jul 7.","Tok F","Chem Biodivers","2022","2022/06/28","","","10.1002/cbdv.202200265"
"35732234","A multi-target theranostic nano-composite against Alzheimer's disease fabricated by conjugating carbon dots and triple-functionalized human serum albumin","Wang W, Lin X, Dong X, Sun Y.","Acta Biomater. 2022 Aug;148:298-309. doi: 10.1016/j.actbio.2022.06.029. Epub 2022 Jun 19.","Wang W","Acta Biomater","2022","2022/06/22","","","10.1016/j.actbio.2022.06.029"
"35671859","Ube2c-inhibition alleviated amyloid pathology and memory deficits in APP/PS1 mice model of AD","Li T, Su Q, Zhang Z, Zhang Y, Yang M, Wang Z, Guo J, Wang Z, Wu M, Cai H, Qi J.","Prog Neurobiol. 2022 Aug;215:102298. doi: 10.1016/j.pneurobio.2022.102298. Epub 2022 Jun 6.","Li T","Prog Neurobiol","2022","2022/06/07","","","10.1016/j.pneurobio.2022.102298"
"35670955","Circ-HUWE1 Knockdown Alleviates Amyloid-β-Induced Neuronal Injury in SK-N-SH Cells via miR-433-3p Release-Mediated FGF7 Downregulation","Meng T, Chen Y, Wang P, Yang L, Li C.","Neurotox Res. 2022 Aug;40(4):913-924. doi: 10.1007/s12640-022-00523-5. Epub 2022 Jun 7.","Meng T","Neurotox Res","2022","2022/06/07","","","10.1007/s12640-022-00523-5"
"35598479","Coagulansin-A improves spatial memory in 5xFAD Tg mice by targeting Nrf-2/NF-κB and Bcl-2 pathway","Shal B, Khan A, Ullah Khan A, Ullah R, Naveed M, Ali G, Ul Islam S, Ul Haq I, Mirza B, Khan S.","Int Immunopharmacol. 2022 Aug;109:108860. doi: 10.1016/j.intimp.2022.108860. Epub 2022 May 19.","Shal B","Int Immunopharmacol","2022","2022/05/22","","","10.1016/j.intimp.2022.108860"
"35588684","Mechanistic insight into inhibition of amyloid fibrillation of human serum albumin by Vildagliptin","Malik S, Zaidi N, Siddiqi MK, Majid N, Masroor A, Salam S, Khan RH.","Colloids Surf B Biointerfaces. 2022 Aug;216:112563. doi: 10.1016/j.colsurfb.2022.112563. Epub 2022 May 14.","Malik S","Colloids Surf B Biointerfaces","2022","2022/05/19","","","10.1016/j.colsurfb.2022.112563"
"35568086","Adenosine ameliorated Aβ(25-35)-induced brain injury through the inhibition of apoptosis and oxidative stress via an ERα pathway","Zeng M, Feng A, Zhao C, Zhang B, Guo P, Liu M, Zhang Q, Zhang Y, Fan R, Lyu J, Zheng X.","Brain Res. 2022 Aug 1;1788:147944. doi: 10.1016/j.brainres.2022.147944. Epub 2022 May 12.","Zeng M","Brain Res","2022","2022/05/14","","","10.1016/j.brainres.2022.147944"
"35382657","Formulation development of tocopherol polyethylene glycol nanoengineered polyamidoamine dendrimer for neuroprotection and treatment of Alzheimer disease","Singh A, Ujjwal RR, Naqvi S, Verma RK, Tiwari S, Kesharwani P, Shukla R.","J Drug Target. 2022 Aug;30(7):777-791. doi: 10.1080/1061186X.2022.2063297. Epub 2022 Apr 18.","Singh A","J Drug Target","2022","2022/04/06","","","10.1080/1061186X.2022.2063297"
"35297035","High glucose-mediated VPS26a down-regulation dysregulates neuronal amyloid precursor protein processing and tau phosphorylation","Chae CW, Choi GE, Jung YH, Lim JR, Cho JH, Yoon JH, Han HJ.","Br J Pharmacol. 2022 Aug;179(15):3934-3950. doi: 10.1111/bph.15836. Epub 2022 Apr 5.","Chae CW","Br J Pharmacol","2022","2022/03/17","","","10.1111/bph.15836"
"33410374","Unravelling the molecular basis of AM-6494 high potency at BACE1 in Alzheimer's disease: an integrated dynamic interaction investigation","Ugbaja SC, Appiah-Kubi P, Lawal MM, Gumede NS, Kumalo HM.","J Biomol Struct Dyn. 2022 Aug;40(12):5253-5265. doi: 10.1080/07391102.2020.1869099. Epub 2021 Jan 7.","Ugbaja SC","J Biomol Struct Dyn","2022","2021/01/07","","","10.1080/07391102.2020.1869099"
"35688279","Cirsiliol mitigates Aβ fibrillation and underlying membrane-leakage associated neurotoxicity: A possible implication in the treatment of neurodegenerative disease","Hu H, Du W, Zhang W, Fang J.","Int J Biol Macromol. 2022 Jul 31;213:915-922. doi: 10.1016/j.ijbiomac.2022.06.023. Epub 2022 Jun 8.","Hu H","Int J Biol Macromol","2022","2022/06/10","","","10.1016/j.ijbiomac.2022.06.023"
"35892288","A Coumarin-Donepezil Hybrid as a Blood-Brain Barrier Permeable Dual Cholinesterase Inhibitor: Isolation, Synthetic Modifications, and Biological Evaluation of Natural Coumarins","Sharma A, Nuthakki VK, Gairola S, Singh B, Bharate SB.","ChemMedChem. 2022 Jul 27:e202200300. doi: 10.1002/cmdc.202200300. Online ahead of print.","Sharma A","ChemMedChem","2022","2022/07/27","","","10.1002/cmdc.202200300"
"35801534","Dual functional amphiphilic sugar-coated AIE-active fluorescent organic nanoparticles for the monitoring and inhibition of insulin amyloid fibrillation based on carbohydrate-protein interactions","Ji YM, Zhang W, Zhang JD, Li XF, Yu FD, Li CY, Liu GJ, Xing GW.","J Mater Chem B. 2022 Jul 27;10(29):5602-5611. doi: 10.1039/d2tb01070d.","Ji YM","J Mater Chem B","2022","2022/07/08","","","10.1039/d2tb01070d"
"35883144","Krüppel-like factor 5 accelerates the pathogenesis of Alzheimer's disease via BACE1-mediated APP processing","Wang Y, Cui Y, Liu J, Song Q, Cao M, Hou Y, Zhang X, Wang P.","Alzheimers Res Ther. 2022 Jul 26;14(1):103. doi: 10.1186/s13195-022-01050-3.","Wang Y","Alzheimers Res Ther","2022","2022/07/26","PMC9316766","","10.1186/s13195-022-01050-3"
"35936777","β-secretase inhibition prevents structural spine plasticity deficits in App (NL-G-F) mice","Blume T, Filser S, Sgobio C, Peters F, Neumann U, Shimshek D, Saito T, Saido TC, Brendel M, Herms J.","Front Aging Neurosci. 2022 Jul 22;14:909586. doi: 10.3389/fnagi.2022.909586. eCollection 2022.","Blume T","Front Aging Neurosci","2022","2022/08/08","PMC9354544","","10.3389/fnagi.2022.909586"
"35857844","Targeted BACE-1 inhibition in microglia enhances amyloid clearance and improved cognitive performance","Singh N, Das B, Zhou J, Hu X, Yan R.","Sci Adv. 2022 Jul 22;8(29):eabo3610. doi: 10.1126/sciadv.abo3610. Epub 2022 Jul 20.","Singh N","Sci Adv","2022","2022/07/20","PMC9299535","","10.1126/sciadv.abo3610"
"35857717","Morin and isoquercitrin protect against ischemic neuronal injury by modulating signaling pathways and stimulating mitochondrial biogenesis","Carmona Mata V, Goldberg J.","Nutr Neurosci. 2022 Jul 20:1-11. doi: 10.1080/1028415X.2022.2094855. Online ahead of print.","Carmona Mata V","Nutr Neurosci","2022","2022/07/20","","","10.1080/1028415X.2022.2094855"
"35818957","Aspartic Acid-Modified Phospholipids Regulate Cell Response and Rescue Memory Deficits in APP/PS1 Transgenic Mice","Wang X, Gao H, Zhang X, Qian S, Wang C, Deng L, Zhong M, Qing G.","ACS Chem Neurosci. 2022 Jul 20;13(14):2154-2163. doi: 10.1021/acschemneuro.2c00202. Epub 2022 Jul 12.","Wang X","ACS Chem Neurosci","2022","2022/07/12","","","10.1021/acschemneuro.2c00202"
"35797238","Exploration of Isoquinoline Alkaloids as Potential Inhibitors against Human Islet Amyloid Polypeptide","Wang Y, Zheng T, Huo Y, Du W.","ACS Chem Neurosci. 2022 Jul 20;13(14):2164-2175. doi: 10.1021/acschemneuro.2c00206. Epub 2022 Jul 7.","Wang Y","ACS Chem Neurosci","2022","2022/07/07","","","10.1021/acschemneuro.2c00206"
"35759686","Rationally Designed Molecules Synergistically Modulate Multifaceted Aβ Toxicity, Microglial Activation, and Neuroinflammation","Ramesh M, Balachandra C, Andhare P, Govindaraju T.","ACS Chem Neurosci. 2022 Jul 20;13(14):2209-2221. doi: 10.1021/acschemneuro.2c00276. Epub 2022 Jun 27.","Ramesh M","ACS Chem Neurosci","2022","2022/06/27","","","10.1021/acschemneuro.2c00276"
"35885050","Synaptic Disruption by Soluble Oligomers in Patients with Alzheimer's and Parkinson's Disease","Gutierrez BA, Limon A.","Biomedicines. 2022 Jul 19;10(7):1743. doi: 10.3390/biomedicines10071743.","Gutierrez BA","Biomedicines","2022","2022/07/27","PMC9313353","","10.3390/biomedicines10071743"
"35749234","Molecular Insights into the Inhibition of Dialysis-Related β2m Amyloidosis Orchestrated by a Bispidine Peptidomimetic Analogue","Mehta D, Singh H, Haridas V, Chaudhuri TK.","Biochemistry. 2022 Jul 19;61(14):1473-1484. doi: 10.1021/acs.biochem.2c00205. Epub 2022 Jun 24.","Mehta D","Biochemistry","2022","2022/06/24","","","10.1021/acs.biochem.2c00205"
"35840975","Titanium dioxide and carbon black nanoparticles disrupt neuronal homeostasis via excessive activation of cellular prion protein signaling","Ribeiro LW, Pietri M, Ardila-Osorio H, Baudry A, Boudet-Devaud F, Bizingre C, Arellano-Anaya ZE, Haeberlé AM, Gadot N, Boland S, Devineau S, Bailly Y, Kellermann O, Bencsik A, Schneider B.","Part Fibre Toxicol. 2022 Jul 15;19(1):48. doi: 10.1186/s12989-022-00490-x.","Ribeiro LW","Part Fibre Toxicol","2022","2022/07/15","PMC9284759","","10.1186/s12989-022-00490-x"
"35840808","TRPM2 Channel Inhibition Attenuates Amyloid β42-Induced Apoptosis and Oxidative Stress in the Hippocampus of Mice","Çınar R, Nazıroğlu M.","Cell Mol Neurobiol. 2022 Jul 15. doi: 10.1007/s10571-022-01253-0. Online ahead of print.","Çınar R","Cell Mol Neurobiol","2022","2022/07/15","","","10.1007/s10571-022-01253-0"
"35839294","Deletion of serine racemase reverses neuronal insulin signaling inhibition by amyloid-β oligomers","Zhou J, Zhang Z, Yang Y, Liao F, Zhou P, Wang Y, Zhang H, Jiang H, Alinejad T, Shan G, Wu S.","J Neurochem. 2022 Jul 15. doi: 10.1111/jnc.15664. Online ahead of print.","Zhou J","J Neurochem","2022","2022/07/15","","","10.1111/jnc.15664"
"35643125","Methamphetamine-mediated dissemination of β-amyloid: Disturbances in endocytosis, transport and clearance of β-amyloid in microglial BV2 cells","Tao L, Hu M, Zhang X, Wang X, Zhang Y, Chen X, Tang J, Wang J.","Toxicol Appl Pharmacol. 2022 Jul 15;447:116090. doi: 10.1016/j.taap.2022.116090. Epub 2022 May 26.","Tao L","Toxicol Appl Pharmacol","2022","2022/06/01","","","10.1016/j.taap.2022.116090"
"35889382","Friedelin Attenuates Neuronal Dysfunction and Memory Impairment by Inhibition of the Activated JNK/NF-κB Signalling Pathway in Scopolamine-Induced Mice Model of Neurodegeneration","Sandhu M, Irfan HM, Shah SA, Ahmed M, Naz I, Akram M, Fatima H, Farooq AS.","Molecules. 2022 Jul 14;27(14):4513. doi: 10.3390/molecules27144513.","Sandhu M","Molecules","2022","2022/07/27","PMC9324288","","10.3390/molecules27144513"
"35846156","Prophylactic evaluation of verubecestat on disease- and symptom-modifying effects in 5XFAD mice","Oblak AL, Cope ZA, Quinney SK, Pandey RS, Biesdorf C, Masters AR, Onos KD, Haynes L, Keezer KJ, Meyer JA, Peters JS, Persohn SA, Bedwell AA, Eldridge K, Speedy R, Little G, Williams SP, Noarbe B, Obenaus A, Sasner M, Howell GR, Carter GW, Williams H, Lamb BT, Territo PR, Sukoff Rizzo SJ.","Alzheimers Dement (N Y). 2022 Jul 14;8(1):e12317. doi: 10.1002/trc2.12317. eCollection 2022.","Oblak AL","Alzheimers Dement (N Y)","2022","2022/07/18","PMC9281365","","10.1002/trc2.12317"
"35836190","Highly sensitive Curcumin-conjugated nanotheranostic platform for detecting amyloid-beta plaques by magnetic resonance imaging and reversing cognitive deficits of Alzheimer's disease via NLRP3-inhibition","Ruan Y, Xiong Y, Fang W, Yu Q, Mai Y, Cao Z, Wang K, Lei M, Xu J, Liu Y, Zhang X, Liao W, Liu J.","J Nanobiotechnology. 2022 Jul 14;20(1):322. doi: 10.1186/s12951-022-01524-4.","Ruan Y","J Nanobiotechnology","2022","2022/07/14","PMC9281113","","10.1186/s12951-022-01524-4"
"35749730","Structural Basis for Dityrosine-Mediated Inhibition of α-Synuclein Fibrillization","Sahin C, Østerlund EC, Österlund N, Costeira-Paulo J, Pedersen JN, Christiansen G, Nielsen J, Grønnemose AL, Amstrup SK, Tiwari MK, Rao RSP, Bjerrum MJ, Ilag LL, Davies MJ, Marklund EG, Pedersen JS, Landreh M, Møller IM, Jørgensen TJD, Otzen DE.","J Am Chem Soc. 2022 Jul 13;144(27):11949-11954. doi: 10.1021/jacs.2c03607. Epub 2022 Jun 24.","Sahin C","J Am Chem Soc","2022","2022/06/24","PMC9284551","","10.1021/jacs.2c03607"
"35697158","Chronic vitamin D(3) supplementation alleviates cognition impairment via inhibition of oxidative stress regulated by PI3K/AKT/Nrf2 in APP/PS1 transgenic mice","Lin J, Niu Z, Xue Y, Gao J, Zhang M, Li M, Peng Y, Zhang S, Li W, Zhang Q, Li X.","Neurosci Lett. 2022 Jul 13;783:136725. doi: 10.1016/j.neulet.2022.136725. Epub 2022 Jun 10.","Lin J","Neurosci Lett","2022","2022/06/13","","","10.1016/j.neulet.2022.136725"
"35889329","The Influence of Tyrosol-Enriched Rhodiola sachalinensis Extracts Bioconverted by the Mycelium of Bovista plumbe on Scopolamine-Induced Cognitive, Behavioral, and Physiological Responses in Mice","Kwon MJ, Lee JW, Kim KS, Chen H, Cui CB, Lee GW, Cho YH.","Molecules. 2022 Jul 12;27(14):4455. doi: 10.3390/molecules27144455.","Kwon MJ","Molecules","2022","2022/07/27","PMC9324053","","10.3390/molecules27144455"
"35830807","Inhibition of SIRT2 promotes APP acetylation and ameliorates cognitive impairment in APP/PS1 transgenic mice","Bai N, Li N, Cheng R, Guan Y, Zhao X, Song Z, Xu H, Yi F, Jiang B, Li X, Wu X, Jiang C, Zhou T, Guo Q, Guo W, Feng Y, Wang Z, Ma M, Yu Y, Wang Z, Zhang S, Wang C, Zhao W, Liu S, Song X, Liu H, Cao L.","Cell Rep. 2022 Jul 12;40(2):111062. doi: 10.1016/j.celrep.2022.111062.","Bai N","Cell Rep","2022","2022/07/13","","","10.1016/j.celrep.2022.111062"
"36072366","The Amyloid Cascade Hypothesis 2.0: On the Possibility of Once-in-a-Lifetime-Only Treatment for Prevention of Alzheimer's Disease and for Its Potential Cure at Symptomatic Stages","Volloch V, Rits-Volloch S.","J Alzheimers Dis Rep. 2022 Jul 11;6(1):369-399. doi: 10.3233/ADR-220031. eCollection 2022.","Volloch V","J Alzheimers Dis Rep","2022","2022/09/08","PMC9397896","","10.3233/ADR-220031"
"35884966","Interaction Interface of Aβ(42) with Human Na,K-ATPase Studied by MD and ITC and Inhibitor Screening by MD","Adzhubei AA, Tolstova AP, Strelkova MA, Mitkevich VA, Petrushanko IY, Makarov AA.","Biomedicines. 2022 Jul 11;10(7):1663. doi: 10.3390/biomedicines10071663.","Adzhubei AA","Biomedicines","2022","2022/07/27","PMC9313104","","10.3390/biomedicines10071663"
"35820938","Modulation of C5a-C5aR1 signaling alters the dynamics of AD progression","Carvalho K, Schartz ND, Balderrama-Gutierrez G, Liang HY, Chu SH, Selvan P, Gomez-Arboledas A, Petrisko TJ, Fonseca MI, Mortazavi A, Tenner AJ.","J Neuroinflammation. 2022 Jul 11;19(1):178. doi: 10.1186/s12974-022-02539-2.","Carvalho K","J Neuroinflammation","2022","2022/07/12","PMC9277945","","10.1186/s12974-022-02539-2"
"35815521","Engineered Riboswitch Nanocarriers as a Possible Disease-Modifying Treatment for Metabolic Disorders","Zilberzwige-Tal S, Gazit D, Adsi H, Gartner M, Behl R, Bar-Yosef DL, Gazit E.","ACS Nano. 2022 Jul 10. doi: 10.1021/acsnano.2c02802. Online ahead of print.","Zilberzwige-Tal S","ACS Nano","2022","2022/07/11","","","10.1021/acsnano.2c02802"
"35803734","DYRK1A regulates the bidirectional axonal transport of APP in human-derived neurons","Fernandez Bessone I, Navarro J, Martinez E, Karmirian K, Holubiec M, Alloatti M, Goto-Silva L, Arnaiz Yepez C, Martins-de-Souza D, Nascimento JM, Bruno L, Saez TM, Rehen SK, Falzone TL.","J Neurosci. 2022 Jul 8;42(33):6344-58. doi: 10.1523/JNEUROSCI.2551-21.2022. Online ahead of print.","Fernandez Bessone I","J Neurosci","2022","2022/07/08","PMC9398544","","10.1523/JNEUROSCI.2551-21.2022"
