PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"35093145","Islet amyloid polypeptide cross-seeds tau and drives the neurofibrillary pathology in Alzheimer's disease","Zhang G, Meng L, Wang Z, Peng Q, Chen G, Xiong J, Zhang Z.","Mol Neurodegener. 2022 Jan 29;17(1):12. doi: 10.1186/s13024-022-00518-y.","Zhang G","Mol Neurodegener","2022","2022/01/30","PMC8800231","","10.1186/s13024-022-00518-y"
"35130623","The residues 4 to 6 at the N-terminus in particular modulate fibril propagation of β-microglobulin","Dang H, Chen Z, Chen W, Luo X, Liu P, Wang L, Chen J, Tang X, Wang Z, Liang Y.","Acta Biochim Biophys Sin (Shanghai). 2022 Jan 25;54(2):187-198. doi: 10.3724/abbs.2021017.","Dang H","Acta Biochim Biophys Sin (Shanghai)","2022","2022/02/07","","","10.3724/abbs.2021017"
"35027576","Similar neuronal imprint and no cross-seeded fibrils in α-synuclein aggregates from MSA and Parkinson's disease","Laferrière F, Claverol S, Bezard E, De Giorgi F, Ichas F.","NPJ Parkinsons Dis. 2022 Jan 13;8(1):10. doi: 10.1038/s41531-021-00264-w.","Laferrière F","NPJ Parkinsons Dis","2022","2022/01/14","PMC8758785","","10.1038/s41531-021-00264-w"
"35494163","Soluble brain homogenates from diverse human and mouse sources preferentially seed diffuse Aβ plaque pathology when injected into newborn mouse hosts","Moore BD, Levites Y, Xu G, Hampton H, Adamo MF, Croft CL, Futch HS, Moran C, Fromholt S, Janus C, Prokop S, Dickson D, Lewis J, Giasson BI, Golde TE, Borchelt DR.","Free Neuropathol. 2022 Jan 11;3(9):9. doi: 10.17879/freeneuropathology-2022-3766. Epub 2022 Mar 23.","Moore BD","Free Neuropathol","2022","2022/05/02","PMC9053163","NIHMS1796604","10.17879/freeneuropathology-2022-3766"
"35013242","Cryo-EM demonstrates the in vitro proliferation of an ex vivo amyloid fibril morphology by seeding","Heerde T, Rennegarbe M, Biedermann A, Savran D, Pfeiffer PB, Hitzenberger M, Baur J, Puscalau-Girtu I, Zacharias M, Schwierz N, Haupt C, Schmidt M, Fändrich M.","Nat Commun. 2022 Jan 10;13(1):85. doi: 10.1038/s41467-021-27688-5.","Heerde T","Nat Commun","2022","2022/01/11","PMC8748726","","10.1038/s41467-021-27688-5"
"35848028","Joint Computational/Cell-Based Approach for Screening Inhibitors of Tau Oligomerization: A Proof-of-Concept Study","Man VH, Lin D, He X, Gao J, Wang J.","J Alzheimers Dis. 2022;89(1):107-119. doi: 10.3233/JAD-220450.","Man VH","J Alzheimers Dis","2022","2022/07/18","","","10.3233/JAD-220450"
"35275530","Novel Amylin Analogues Reduce Amyloid-β Cross-Seeding Aggregation and Neurotoxicity","Dharmaraj GL, Arigo FD, Young KA, Martins R, Mancera RL, Bharadwaj P.","J Alzheimers Dis. 2022;87(1):373-390. doi: 10.3233/JAD-215339.","Dharmaraj GL","J Alzheimers Dis","2022","2022/03/11","","","10.3233/JAD-215339"
"35070162","Non-monotonic fibril surface occlusion by GFP tags from coarse-grained molecular simulations","Shillcock JC, Hastings J, Riguet N, Lashuel HA.","Comput Struct Biotechnol J. 2021 Dec 15;20:309-321. doi: 10.1016/j.csbj.2021.12.017. eCollection 2022.","Shillcock JC","Comput Struct Biotechnol J","2021","2022/01/24","PMC8753129","","10.1016/j.csbj.2021.12.017"
"34896396","The amyloid-β(1-42)-oligomer interacting peptide D-AIP possesses favorable biostability, pharmacokinetics, and brain region distribution","Shobo A, James N, Dai D, Röntgen A, Black C, Kwizera JR, Hancock MA, Huy Bui K, Multhaup G.","J Biol Chem. 2022 Jan;298(1):101483. doi: 10.1016/j.jbc.2021.101483. Epub 2021 Dec 9.","Shobo A","J Biol Chem","2022","2021/12/13","PMC8752909","","10.1016/j.jbc.2021.101483"
"34626424","Investigating the Roles of Heparan Sulfate Structures in Alpha-Synuclein Aggregation in Cell Culture Models","Roy A, Chalapathi AV, Balagurunathan K.","Methods Mol Biol. 2022;2303:807-820. doi: 10.1007/978-1-0716-1398-6_60.","Roy A","Methods Mol Biol","2022","2021/10/09","","","10.1007/978-1-0716-1398-6_60"
"34477533","Immunotherapeutics for AD: A Work in Progress","Sharma A, Anand JS, Kumar Y.","CNS Neurol Disord Drug Targets. 2022;21(9):752-765. doi: 10.2174/1871527320666210903101522.","Sharma A","CNS Neurol Disord Drug Targets","2022","2021/09/03","","","10.2174/1871527320666210903101522"
"34728171","Inhibition and disruption of amyloid formation by the antibiotic levofloxacin: A new direction for antibiotics in an era of multi-drug resistance","Khan AN, Qureshi IA, Khan UK, Uversky VN, Khan RH.","Arch Biochem Biophys. 2021 Dec 15;714:109077. doi: 10.1016/j.abb.2021.109077. Epub 2021 Oct 30.","Khan AN","Arch Biochem Biophys","2021","2021/11/03","","","10.1016/j.abb.2021.109077"
"34608607","Mechanism of Cellular Formation and In Vivo Seeding Effects of Hexameric β-Amyloid Assemblies","Vrancx C, Vadukul DM, Suelves N, Contino S, D'Auria L, Perrin F, van Pesch V, Hanseeuw B, Quinton L, Kienlen-Campard P.","Mol Neurobiol. 2021 Dec;58(12):6647-6669. doi: 10.1007/s12035-021-02567-8. Epub 2021 Oct 4.","Vrancx C","Mol Neurobiol","2021","2021/10/05","PMC8639606","","10.1007/s12035-021-02567-8"
"34462532","Exosomal tau with seeding activity is released from Alzheimer's disease synapses, and seeding potential is associated with amyloid beta","Miyoshi E, Bilousova T, Melnik M, Fakhrutdinov D, Poon WW, Vinters HV, Miller CA, Corrada M, Kawas C, Bohannan R, Caraway C, Elias C, Maina KN, Campagna JJ, John V, Gylys KH.","Lab Invest. 2021 Dec;101(12):1605-1617. doi: 10.1038/s41374-021-00644-z. Epub 2021 Aug 30.","Miyoshi E","Lab Invest","2021","2021/08/31","PMC8590975","NIHMS1723309","10.1038/s41374-021-00644-z"
"33724164","α- Linolenic acid modulates phagocytosis and endosomal pathways of extracellular Tau in microglia","Desale SE, Chinnathambi S.","Cell Adh Migr. 2021 Dec;15(1):84-100. doi: 10.1080/19336918.2021.1898727.","Desale SE","Cell Adh Migr","2021","2021/03/16","PMC7971307","","10.1080/19336918.2021.1898727"
"33573441","The expanding scope of amyloid signalling","Daskalov A, Saupe SJ.","Prion. 2021 Dec;15(1):21-28. doi: 10.1080/19336896.2021.1874791.","Daskalov A","Prion","2021","2021/02/12","PMC7889193","","10.1080/19336896.2021.1874791"
"34737230","An intrinsically disordered pathological prion variant Y145Stop converts into self-seeding amyloids via liquid-liquid phase separation","Agarwal A, Rai SK, Avni A, Mukhopadhyay S.","Proc Natl Acad Sci U S A. 2021 Nov 9;118(45):e2100968118. doi: 10.1073/pnas.2100968118.","Agarwal A","Proc Natl Acad Sci U S A","2021","2021/11/05","PMC8609423","","10.1073/pnas.2100968118"
"34636232","Crocin Inhibits the Fibrillation of Human α-synuclein and Disassembles Mature Fibrils: Experimental Findings and Mechanistic Insights from Molecular Dynamics Simulation","Saffari B, Amininasab M.","ACS Chem Neurosci. 2021 Nov 3;12(21):4037-4057. doi: 10.1021/acschemneuro.1c00379. Epub 2021 Oct 12.","Saffari B","ACS Chem Neurosci","2021","2021/10/12","","","10.1021/acschemneuro.1c00379"
"34494356","Chiral Selectivity of Secondary Nucleation in Amyloid Fibril Propagation","Törnquist M, Linse S.","Angew Chem Int Ed Engl. 2021 Nov 2;60(45):24008-24011. doi: 10.1002/anie.202108648. Epub 2021 Oct 5.","Törnquist M","Angew Chem Int Ed Engl","2021","2021/09/08","PMC8596840","","10.1002/anie.202108648"
"34725360","Dynamic interactions and Ca(2+)-binding modulate the holdase-type chaperone activity of S100B preventing tau aggregation and seeding","Moreira GG, Cantrelle FX, Quezada A, Carvalho FS, Cristóvão JS, Sengupta U, Puangmalai N, Carapeto AP, Rodrigues MS, Cardoso I, Fritz G, Herrera F, Kayed R, Landrieu I, Gomes CM.","Nat Commun. 2021 Nov 1;12(1):6292. doi: 10.1038/s41467-021-26584-2.","Moreira GG","Nat Commun","2021","2021/11/02","PMC8560819","","10.1038/s41467-021-26584-2"
"34492451","Amyloid-like aggregation of bovine serum albumin at physiological temperature induced by cross-seeding effect of HEWL amyloid aggregates","Nirwal S, Bharathi V, Patel BK.","Biophys Chem. 2021 Nov;278:106678. doi: 10.1016/j.bpc.2021.106678. Epub 2021 Aug 31.","Nirwal S","Biophys Chem","2021","2021/09/07","","","10.1016/j.bpc.2021.106678"
"34702933","AA amyloid in human food chain is a possible biohazard","Rising A, Gherardi P, Chen G, Johansson J, Oskarsson ME, Westermark GT, Westermark P.","Sci Rep. 2021 Oct 26;11(1):21069. doi: 10.1038/s41598-021-00588-w.","Rising A","Sci Rep","2021","2021/10/27","PMC8548551","","10.1038/s41598-021-00588-w"
"34609825","N-Amination Converts Amyloidogenic Tau Peptides into Soluble Antagonists of Cellular Seeding","Makwana KM, Sarnowski MP, Miao J, Lin YS, Del Valle JR.","ACS Chem Neurosci. 2021 Oct 20;12(20):3928-3938. doi: 10.1021/acschemneuro.1c00528. Epub 2021 Oct 5.","Makwana KM","ACS Chem Neurosci","2021","2021/10/05","PMC9035343","NIHMS1798448","10.1021/acschemneuro.1c00528"
"34609141","Indication of Neurodegenerative Cascade Initiation by Amyloid-like Aggregate-Forming EBV Proteins and Peptide in Alzheimer's Disease","Tiwari D, Singh VK, Baral B, Pathak DK, Jayabalan J, Kumar R, Tapryal S, Jha HC.","ACS Chem Neurosci. 2021 Oct 20;12(20):3957-3967. doi: 10.1021/acschemneuro.1c00584. Epub 2021 Oct 5.","Tiwari D","ACS Chem Neurosci","2021","2021/10/05","","","10.1021/acschemneuro.1c00584"
"34663454","Inefficient quality control of ribosome stalling during APP synthesis generates CAT-tailed species that precipitate hallmarks of Alzheimer's disease","Rimal S, Li Y, Vartak R, Geng J, Tantray I, Li S, Huh S, Vogel H, Glabe C, Grinberg LT, Spina S, Seeley WW, Guo S, Lu B.","Acta Neuropathol Commun. 2021 Oct 18;9(1):169. doi: 10.1186/s40478-021-01268-6.","Rimal S","Acta Neuropathol Commun","2021","2021/10/19","PMC8522249","","10.1186/s40478-021-01268-6"
"34681811","The Amyloid Forming Peptides Islet Amyloid Polypeptide and Amyloid β Interact at the Molecular Level","Wang Y, Westermark GT.","Int J Mol Sci. 2021 Oct 15;22(20):11153. doi: 10.3390/ijms222011153.","Wang Y","Int J Mol Sci","2021","2021/10/23","PMC8541034","","10.3390/ijms222011153"
"34524791","Cross-Seeded Fibrillation Induced by Pyroglutamate-3 and Truncated Aβ(40) Variants Leads to Aβ(40) Structural Polymorphism Modulation and Elevated Toxicity","Hu ZW, Cruceta L, Zhang S, Sun Y, Qiang W.","ACS Chem Neurosci. 2021 Oct 6;12(19):3625-3637. doi: 10.1021/acschemneuro.1c00341. Epub 2021 Sep 15.","Hu ZW","ACS Chem Neurosci","2021","2021/09/15","","","10.1021/acschemneuro.1c00341"
"34002023","Transmission of cerebral amyloid pathology by peripheral administration of misfolded Aβ aggregates","Morales R, Bravo-Alegria J, Moreno-Gonzalez I, Duran-Aniotz C, Gamez N, Edwards Iii G, Soto C.","Mol Psychiatry. 2021 Oct;26(10):5690-5701. doi: 10.1038/s41380-021-01150-w. Epub 2021 May 17.","Morales R","Mol Psychiatry","2021","2021/05/18","PMC8595465","NIHMS1697848","10.1038/s41380-021-01150-w"
"34557567","Laser Emission of Thioflavin T Uncovers Protein Aggregation in Amyloid Nucleation Phase","Hanczyc P, Fita P.","ACS Photonics. 2021 Sep 15;8(9):2598-2609. doi: 10.1021/acsphotonics.1c00082. Epub 2021 Aug 11.","Hanczyc P","ACS Photonics","2021","2021/09/24","PMC8451393","","10.1021/acsphotonics.1c00082"
"34507620","Exogenous Aβ seeds induce Aβ depositions in the blood vessels rather than the brain parenchyma, independently of Aβ strain-specific information","Hamaguchi T, Kim JH, Hasegawa A, Goto R, Sakai K, Ono K, Itoh Y, Yamada M.","Acta Neuropathol Commun. 2021 Sep 10;9(1):151. doi: 10.1186/s40478-021-01252-0.","Hamaguchi T","Acta Neuropathol Commun","2021","2021/09/11","PMC8431898","","10.1186/s40478-021-01252-0"
"34462352","Amyloid particles facilitate surface-catalyzed cross-seeding by acting as promiscuous nanoparticles","Koloteva-Levine N, Aubrey LD, Marchante R, Purton TJ, Hiscock JR, Tuite MF, Xue WF.","Proc Natl Acad Sci U S A. 2021 Sep 7;118(36):e2104148118. doi: 10.1073/pnas.2104148118.","Koloteva-Levine N","Proc Natl Acad Sci U S A","2021","2021/08/31","PMC8433567","","10.1073/pnas.2104148118"
"33693528","Human tauopathy-derived tau strains determine the substrates recruited for templated amplification","Tarutani A, Miyata H, Nonaka T, Hasegawa K, Yoshida M, Saito Y, Murayama S, Robinson AC, Mann DMA, Tomita T, Hasegawa M.","Brain. 2021 Sep 4;144(8):2333-2348. doi: 10.1093/brain/awab091.","Tarutani A","Brain","2021","2021/03/11","PMC8418341","","10.1093/brain/awab091"
"34518699","Cryo-EM structures of hIAPP fibrils seeded by patient-extracted fibrils reveal new polymorphs and conserved fibril cores","Cao Q, Boyer DR, Sawaya MR, Abskharon R, Saelices L, Nguyen BA, Lu J, Murray KA, Kandeel F, Eisenberg DS.","Nat Struct Mol Biol. 2021 Sep;28(9):724-730. doi: 10.1038/s41594-021-00646-x. Epub 2021 Sep 9.","Cao Q","Nat Struct Mol Biol","2021","2021/09/14","","","10.1038/s41594-021-00646-x"
"34339733","A thiol-based intramolecular redox switch in four-repeat tau controls fibril assembly and disassembly","Weismiller HA, Holub TJ, Krzesinski BJ, Margittai M.","J Biol Chem. 2021 Sep;297(3):101021. doi: 10.1016/j.jbc.2021.101021. Epub 2021 Jul 31.","Weismiller HA","J Biol Chem","2021","2021/08/02","PMC8387771","","10.1016/j.jbc.2021.101021"
"34271044","A tale of two tails: Self-assembling properties of A- and B-chain parts of insulin's highly amyloidogenic H-fragment","Dec R, Dzwolak W.","Int J Biol Macromol. 2021 Sep 1;186:510-518. doi: 10.1016/j.ijbiomac.2021.07.057. Epub 2021 Jul 13.","Dec R","Int J Biol Macromol","2021","2021/07/16","","","10.1016/j.ijbiomac.2021.07.057"
"34075639","Identification of amyloidogenic proteins in the microbiomes of a rat Parkinson's disease model and wild-type rats","Christensen LFB, Alijanvand SH, Burdukiewicz M, Herbst FA, Kjeldal H, Dueholm MS, Otzen DE.","Protein Sci. 2021 Sep;30(9):1854-1870. doi: 10.1002/pro.4137. Epub 2021 Jun 9.","Christensen LFB","Protein Sci","2021","2021/06/02","PMC8376423","","10.1002/pro.4137"
"34501378","Small Neuron-Derived Extracellular Vesicles from Individuals with Down Syndrome Propagate Tau Pathology in the Wildtype Mouse Brain","Ledreux A, Thomas S, Hamlett ED, Trautman C, Gilmore A, Rickman Hager E, Paredes DA, Margittai M, Fortea J, Granholm AC.","J Clin Med. 2021 Aug 31;10(17):3931. doi: 10.3390/jcm10173931.","Ledreux A","J Clin Med","2021","2021/09/10","PMC8432237","","10.3390/jcm10173931"
"34452994","The N terminus of α-synuclein dictates fibril formation","McGlinchey RP, Ni X, Shadish JA, Jiang J, Lee JC.","Proc Natl Acad Sci U S A. 2021 Aug 31;118(35):e2023487118. doi: 10.1073/pnas.2023487118.","McGlinchey RP","Proc Natl Acad Sci U S A","2021","2021/08/28","PMC8536336","","10.1073/pnas.2023487118"
"34413194","Genome-wide screen identifies curli amyloid fibril as a bacterial component promoting host neurodegeneration","Wang C, Lau CY, Ma F, Zheng C.","Proc Natl Acad Sci U S A. 2021 Aug 24;118(34):e2106504118. doi: 10.1073/pnas.2106504118.","Wang C","Proc Natl Acad Sci U S A","2021","2021/08/20","PMC8403922","","10.1073/pnas.2106504118"
"34242592","Scavenging amyloid oligomers from neurons with silica nanobowls: Implications for amyloid diseases","Sant V, Som M, Karkisaval AG, Carnahan P, Lal R.","Biophys J. 2021 Aug 17;120(16):3329-3340. doi: 10.1016/j.bpj.2021.07.002. Epub 2021 Jul 7.","Sant V","Biophys J","2021","2021/07/09","PMC8391079","","10.1016/j.bpj.2021.07.002"
"34327979","Genesis of Neurotoxic Hybrid Nanofibers from the Coassembly of Aromatic Amino Acids","Anand BG, Prajapati KP, Ansari M, Yadav DK, Temgire M, Kar K.","ACS Appl Mater Interfaces. 2021 Aug 11;13(31):36722-36736. doi: 10.1021/acsami.1c04161. Epub 2021 Jul 30.","Anand BG","ACS Appl Mater Interfaces","2021","2021/07/30","","","10.1021/acsami.1c04161"
"34308651","Stereoselective Primary and Secondary Nucleation Events in Multicomponent Seeded Supramolecular Polymerization","Sarkar S, Sarkar A, Som A, Agasti SS, George SJ.","J Am Chem Soc. 2021 Aug 4;143(30):11777-11787. doi: 10.1021/jacs.1c05642. Epub 2021 Jul 26.","Sarkar S","J Am Chem Soc","2021","2021/07/26","","","10.1021/jacs.1c05642"
"34100905","Activated microglia mitigate Aβ-associated tau seeding and spreading","Gratuze M, Chen Y, Parhizkar S, Jain N, Strickland MR, Serrano JR, Colonna M, Ulrich JD, Holtzman DM.","J Exp Med. 2021 Aug 2;218(8):e20210542. doi: 10.1084/jem.20210542. Epub 2021 Jun 8.","Gratuze M","J Exp Med","2021","2021/06/08","PMC8190588","","10.1084/jem.20210542"
"34095977","Clinical and neuropathological diversity of tauopathy in MAPT duplication carriers","Wallon D, Boluda S, Rovelet-Lecrux A, Thierry M, Lagarde J, Miguel L, Lecourtois M, Bonnevalle A, Sarazin M, Bottlaender M, Mula M, Marty S, Nakamura N, Schramm C, Sellal F, Jonveaux T, Heitz C, Le Ber I, Epelbaum S, Magnin E, Zarea A, Rousseau S, Quenez O, Hannequin D, Clavaguera F, Campion D, Duyckaerts C, Nicolas G.","Acta Neuropathol. 2021 Aug;142(2):259-278. doi: 10.1007/s00401-021-02320-4. Epub 2021 Jun 6.","Wallon D","Acta Neuropathol","2021","2021/06/07","","","10.1007/s00401-021-02320-4"
"34244499","Co-factor-free aggregation of tau into seeding-competent RNA-sequestering amyloid fibrils","Chakraborty P, Rivière G, Liu S, de Opakua AI, Dervişoğlu R, Hebestreit A, Andreas LB, Vorberg IM, Zweckstetter M.","Nat Commun. 2021 Jul 9;12(1):4231. doi: 10.1038/s41467-021-24362-8.","Chakraborty P","Nat Commun","2021","2021/07/10","PMC8270918","","10.1038/s41467-021-24362-8"
"34213307","Glucosylceramide Associated with Gaucher Disease Forms Amyloid-like Twisted Ribbon Fibrils That Induce α-Synuclein Aggregation","Paul A, Jacoby G, Laor Bar-Yosef D, Beck R, Gazit E, Segal D.","ACS Nano. 2021 Jul 2;15(7):11854-68. doi: 10.1021/acsnano.1c02957. Online ahead of print.","Paul A","ACS Nano","2021","2021/07/02","PMC8397424","","10.1021/acsnano.1c02957"
"34211044","Effects of freezing rate on structural changes in L-lactate dehydrogenase during the freezing process","Park H, Park JY, Park KM, Chang PS.","Sci Rep. 2021 Jul 1;11(1):13643. doi: 10.1038/s41598-021-93127-6.","Park H","Sci Rep","2021","2021/07/02","PMC8249661","","10.1038/s41598-021-93127-6"
"34172566","Mechanistic basis for receptor-mediated pathological α-synuclein fibril cell-to-cell transmission in Parkinson's disease","Zhang S, Liu YQ, Jia C, Lim YJ, Feng G, Xu E, Long H, Kimura Y, Tao Y, Zhao C, Wang C, Liu Z, Hu JJ, Ma MR, Liu Z, Jiang L, Li D, Wang R, Dawson VL, Dawson TM, Li YM, Mao X, Liu C.","Proc Natl Acad Sci U S A. 2021 Jun 29;118(26):e2011196118. doi: 10.1073/pnas.2011196118.","Zhang S","Proc Natl Acad Sci U S A","2021","2021/06/26","PMC8256039","","10.1073/pnas.2011196118"
"34205249","Natural Alkaloid Compounds as Inhibitors for Alpha-Synuclein Seeded Fibril Formation and Toxicity","Ghanem SS, Fayed HS, Zhu Q, Lu JH, Vaikath NN, Ponraj J, Mansour S, El-Agnaf OMA.","Molecules. 2021 Jun 19;26(12):3736. doi: 10.3390/molecules26123736.","Ghanem SS","Molecules","2021","2021/07/02","PMC8234408","","10.3390/molecules26123736"
"34099562","Homocysteine fibrillar assemblies display cross-talk with Alzheimer's disease β-amyloid polypeptide","Sade Yazdi D, Laor Bar-Yosef D, Adsi H, Kreiser T, Sigal S, Bera S, Zaguri D, Shaham-Niv S, Oluwatoba DS, Levy D, Gartner M, Do TD, Frenkel D, Gazit E.","Proc Natl Acad Sci U S A. 2021 Jun 15;118(24):e2017575118. doi: 10.1073/pnas.2017575118.","Sade Yazdi D","Proc Natl Acad Sci U S A","2021","2021/06/08","PMC8214689","","10.1073/pnas.2017575118"
"34018497","Necessity of regulatory guidelines for the development of amyloid based biomaterials","Kumar V, Sinha N, Thakur AK.","Biomater Sci. 2021 Jun 15;9(12):4410-4422. doi: 10.1039/d1bm00059d.","Kumar V","Biomater Sci","2021","2021/05/21","","","10.1039/d1bm00059d"
