PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"35918494","Homodimeric complexes of the 90-231 human prion: a multilayered computational study based on FMO/GRID-DRY approach","Paciotti R, Storchi L, Marrone A.","J Mol Model. 2022 Aug 2;28(8):241. doi: 10.1007/s00894-022-05244-2.","Paciotti R","J Mol Model","2022","2022/08/02","PMC9345805","","10.1007/s00894-022-05244-2"
"35901206","Adsorption free energy predicts amyloid protein nucleation rates","Toprakcioglu Z, Kamada A, Michaels TCT, Xie M, Krausser J, Wei J, Saric A, Vendruscolo M, Knowles TPJ.","Proc Natl Acad Sci U S A. 2022 Aug 2;119(31):e2109718119. doi: 10.1073/pnas.2109718119. Epub 2022 Jul 28.","Toprakcioglu Z","Proc Natl Acad Sci U S A","2022","2022/07/28","PMC9351353","","10.1073/pnas.2109718119"
"35946953","Effects of DDT on Amyloid Precursor Protein Levels and Amyloid Beta Pathology: Mechanistic Links to Alzheimer's Disease Risk","Eid A, Mhatre-Winters I, Sammoura FM, Edler MK, von Stein R, Hossain MM, Han Y, Lisci M, Carney K, Konsolaki M, Hart RP, Bennett JW, Richardson JR.","Environ Health Perspect. 2022 Aug;130(8):87005. doi: 10.1289/EHP10576. Epub 2022 Aug 10.","Eid A","Environ Health Perspect","2022","2022/08/10","PMC9364816","","10.1289/EHP10576"
"35802484","Peptide-Modified Gemini Surfactants as Delivery System Building Blocks with Dual Functionalities for Glaucoma Treatment: Gene Carriers and Amyloid-Beta (Aβ) Self-Aggregation Inhibitors","Narsineni L, Rao PPN, Pham AT, Foldvari M.","Mol Pharm. 2022 Aug 1;19(8):2737-2753. doi: 10.1021/acs.molpharmaceut.2c00088. Epub 2022 Jul 8.","Narsineni L","Mol Pharm","2022","2022/07/08","","","10.1021/acs.molpharmaceut.2c00088"
"35783243","A computational study of metal ions interaction with amyloid-β 1-42 peptide structure in hyperpyrexia: Implications for Alzheimer disease","Mocanu CS, Darie-Ion L, Petre BA, Gradinaru VR, Drochioiu G.","J King Saud Univ Sci. 2022 Aug;34(6):102184. doi: 10.1016/j.jksus.2022.102184. Epub 2022 Jun 28.","Mocanu CS","J King Saud Univ Sci","2022","2022/07/05","PMC9238029","","10.1016/j.jksus.2022.102184"
"35753347","Clathrin adaptor AP-1-mediated Golgi export of amyloid precursor protein is crucial for the production of neurotoxic amyloid fragments","Januário YC, Eden J, de Oliveira LS, De Pace R, Tavares LA, da Silva-Januário ME, Apolloni VB, Wilby EL, Altmeyer R, Burgos PV, Corrêa SAL, Gershlick DC, daSilva LLP.","J Biol Chem. 2022 Aug;298(8):102172. doi: 10.1016/j.jbc.2022.102172. Epub 2022 Jun 23.","Januário YC","J Biol Chem","2022","2022/06/26","PMC9352552","","10.1016/j.jbc.2022.102172"
"35732234","A multi-target theranostic nano-composite against Alzheimer's disease fabricated by conjugating carbon dots and triple-functionalized human serum albumin","Wang W, Lin X, Dong X, Sun Y.","Acta Biomater. 2022 Aug;148:298-309. doi: 10.1016/j.actbio.2022.06.029. Epub 2022 Jun 19.","Wang W","Acta Biomater","2022","2022/06/22","","","10.1016/j.actbio.2022.06.029"
"35731324","Preventive effects of arctigenin from Arctium lappa L against LPS-induced neuroinflammation and cognitive impairments in mice","Yuan Q, Wu Y, Wang G, Zhou X, Dong X, Lou Z, Li S, Wang D.","Metab Brain Dis. 2022 Aug;37(6):2039-2052. doi: 10.1007/s11011-022-01031-3. Epub 2022 Jun 22.","Yuan Q","Metab Brain Dis","2022","2022/06/22","","","10.1007/s11011-022-01031-3"
"35699375","ERp57 chaperon protein protects neuronal cells from Aβ-induced toxicity","Di Risola D, Ricci D, Marrocco I, Giamogante F, Grieco M, Francioso A, Vasco-Vidal A, Mancini P, Colotti G, Mosca L, Altieri F.","J Neurochem. 2022 Aug;162(4):322-336. doi: 10.1111/jnc.15655. Epub 2022 Jul 8.","Di Risola D","J Neurochem","2022","2022/06/14","","","10.1111/jnc.15655"
"35639270","Molecular details of aluminium-amyloid β peptide interaction by nuclear magnetic resonance","Petersingham G, Zaman MS, Johnson AJ, Reddy N, Torres AM, Wu MJ.","Biometals. 2022 Aug;35(4):759-769. doi: 10.1007/s10534-022-00399-0. Epub 2022 May 31.","Petersingham G","Biometals","2022","2022/05/31","","","10.1007/s10534-022-00399-0"
"35635892","Lipid membrane-mediated assembly of the functional amyloid-forming peptide Somatostatin-14","Prasath V, Zhai J, Dyett BP, Yu H, Hoffmann SV, Jones NC, Reynolds NP, Valéry C, Drummond CJ, Conn CE.","Biophys Chem. 2022 Aug;287:106830. doi: 10.1016/j.bpc.2022.106830. Epub 2022 May 21.","Prasath V","Biophys Chem","2022","2022/05/31","","","10.1016/j.bpc.2022.106830"
"33410374","Unravelling the molecular basis of AM-6494 high potency at BACE1 in Alzheimer's disease: an integrated dynamic interaction investigation","Ugbaja SC, Appiah-Kubi P, Lawal MM, Gumede NS, Kumalo HM.","J Biomol Struct Dyn. 2022 Aug;40(12):5253-5265. doi: 10.1080/07391102.2020.1869099. Epub 2021 Jan 7.","Ugbaja SC","J Biomol Struct Dyn","2022","2021/01/07","","","10.1080/07391102.2020.1869099"
"35660040","Carvacrol protects against carbonyl osmolyte-induced structural modifications and aggregation to serum albumin: Insights from physicochemical and molecular interaction studies","Ahmad S, Nabi R, Alvi SS, Khan M, Khan S, Khan MY, Hussain I, Shahanawaz SD, Khan MS.","Int J Biol Macromol. 2022 Jul 31;213:663-674. doi: 10.1016/j.ijbiomac.2022.05.198. Epub 2022 Jun 2.","Ahmad S","Int J Biol Macromol","2022","2022/06/06","","","10.1016/j.ijbiomac.2022.05.198"
"35944080","MT1-MMP and ADAM10/17 exhibit a remarkable overlap of shedding properties","Werny L, Grogro A, Bickenbach K, Bülck C, Armbrust F, Koudelka T, Pathak K, Scharfenberg F, Sammel M, Sheikhouny F, Tholey A, Linder S, Becker-Pauly C.","FEBS J. 2022 Jul 30. doi: 10.1111/febs.16586. Online ahead of print.","Werny L","FEBS J","2022","2022/08/09","","","10.1111/febs.16586"
"35906049","Exploratory analyses of clinical trial data used for health technology assessments: a retrospective evaluation","Oddens BJ, Agaku IT, Snyder ES, Malbecq W, Wang WW, Kaplan KM, Koch GG, Rockhold FW.","BMJ Open. 2022 Jul 29;12(7):e058146. doi: 10.1136/bmjopen-2021-058146.","Oddens BJ","BMJ Open","2022","2022/07/29","PMC9345082","","10.1136/bmjopen-2021-058146"
"35552371","Sex differences in the genetic architecture of cognitive resilience to Alzheimer's disease","Eissman JM, Dumitrescu L, Mahoney ER, Smith AN, Mukherjee S, Lee ML, Scollard P, Choi SE, Bush WS, Engelman CD, Lu Q, Fardo DW, Trittschuh EH, Mez J, Kaczorowski CC, Hernandez Saucedo H, Widaman KF, Buckley RF, Properzi MJ, Mormino EC, Yang HS, Harrison TM, Hedden T, Nho K, Andrews SJ, Tommet D, Hadad N, Sanders RE, Ruderfer DM, Gifford KA, Zhong X, Raghavan NS, Vardarajan BN; Alzheimer’s Disease Neuroimaging Initiative (ADNI); Alzheimer’s Disease Genetics Consortium (ADGC); A4 Study Team, Pericak-Vance MA, Farrer LA, Wang LS, Cruchaga C, Schellenberg GD, Cox NJ, Haines JL, Keene CD, Saykin AJ, Larson EB, Sperling RA, Mayeux R, Cuccaro ML, Bennett DA, Schneider JA, Crane PK, Jefferson AL, Hohman TJ.","Brain. 2022 Jul 29;145(7):2541-2554. doi: 10.1093/brain/awac177.","Eissman JM","Brain","2022","2022/05/13","PMC9337804","","10.1093/brain/awac177"
"35903816","Heparin promotes rapid fibrillation of the basic parathyroid hormone at physiological pH","Lauth LM, Voigt B, Bhatia T, Machner L, Balbach J, Ott M.","FEBS Lett. 2022 Jul 28. doi: 10.1002/1873-3468.14455. Online ahead of print.","Lauth LM","FEBS Lett","2022","2022/07/29","","","10.1002/1873-3468.14455"
"35900209","Does the imbalance in the apolipoprotein E isoforms underlie the pathophysiological process of sporadic Alzheimer's disease?","Lozupone M, Imbimbo BP, Balducci C, Lo Vecchio F, Bisceglia P, Latino RR, Leone M, Dibello V, Solfrizzi V, Greco A, Daniele A, Watling M, Seripa D, Panza F.","Alzheimers Dement. 2022 Jul 28. doi: 10.1002/alz.12728. Online ahead of print.","Lozupone M","Alzheimers Dement","2022","2022/07/28","","","10.1002/alz.12728"
"35882892","Vav2 is a novel APP-interacting protein that regulates APP protein level","Zhang Y, Yang X, Liu Y, Ge L, Wang J, Sun X, Wu B, Wang J.","Sci Rep. 2022 Jul 26;12(1):12752. doi: 10.1038/s41598-022-16883-z.","Zhang Y","Sci Rep","2022","2022/07/26","PMC9325707","","10.1038/s41598-022-16883-z"
"35880989","Tau mediates synergistic influence of vascular risk and Aβ on cognitive decline","Yau WW, Shirzadi Z, Yang HS, Ikoba AP, Rabin JS, Properzi MJ, Kirn DR, Schultz AP, Rentz DM, Johnson KA, Sperling RA, Chhatwal JP.","Ann Neurol. 2022 Jul 26. doi: 10.1002/ana.26460. Online ahead of print.","Yau WW","Ann Neurol","2022","2022/07/26","","","10.1002/ana.26460"
"35938073","Causal links among amyloid, tau, and neurodegeneration","Bilgel M, Wong DF, Moghekar AR, Ferrucci L, Resnick SM; Alzheimer’s Disease Neuroimaging Initiative.","Brain Commun. 2022 Jul 25;4(4):fcac193. doi: 10.1093/braincomms/fcac193. eCollection 2022.","Bilgel M","Brain Commun","2022","2022/08/08","PMC9345312","","10.1093/braincomms/fcac193"
"35893045","Epigenetic Peripheral Biomarkers for Early Diagnosis of Alzheimer's Disease","Villa C, Stoccoro A.","Genes (Basel). 2022 Jul 22;13(8):1308. doi: 10.3390/genes13081308.","Villa C","Genes (Basel)","2022","2022/07/27","PMC9332601","","10.3390/genes13081308"
"35892451","Surface Plasmon Resonance Biosensors with Magnetic Sandwich Hybrids for Signal Amplification","Sun T, Li M, Zhao F, Liu L.","Biosensors (Basel). 2022 Jul 22;12(8):554. doi: 10.3390/bios12080554.","Sun T","Biosensors (Basel)","2022","2022/07/27","PMC9332597","","10.3390/bios12080554"
"35869652","Fructosylation of human insulin causes AGEs formation, structural perturbations and morphological changes: an in silico and multispectroscopic study","Raza A, Mahmood R, Habib S, Talha M, Khan S, Hashmi MA, Mohammad T, Ali A.","J Biomol Struct Dyn. 2022 Jul 22:1-13. doi: 10.1080/07391102.2022.2098820. Online ahead of print.","Raza A","J Biomol Struct Dyn","2022","2022/07/23","","","10.1080/07391102.2022.2098820"
"35870549","Essential Topics About the Imaging Diagnosis and Treatment of Hemorrhagic Stroke: A Comprehensive Review of the 2022 AHA Guidelines","Gil-Garcia CA, Flores-Alvarez E, Cebrian-Garcia R, Mendoza-Lopez AC, Gonzalez-Hermosillo LM, Garcia-Blanco MD, Roldan-Valadez E.","Curr Probl Cardiol. 2022 Jul 21;47(11):101328. doi: 10.1016/j.cpcardiol.2022.101328. Online ahead of print.","Gil-Garcia CA","Curr Probl Cardiol","2022","2022/07/23","","","10.1016/j.cpcardiol.2022.101328"
"35802826","Functionalized Allopurinols Targeting Amyloid-Binding Alcohol Dehydrogenase Rescue Aβ-Induced Mitochondrial Dysfunction","Morsy A, Maddeboina K, Gao J, Wang H, Valdez J, Dow LF, Wang X, Trippier PC.","ACS Chem Neurosci. 2022 Jul 20;13(14):2176-2190. doi: 10.1021/acschemneuro.2c00246. Epub 2022 Jul 8.","Morsy A","ACS Chem Neurosci","2022","2022/07/08","","","10.1021/acschemneuro.2c00246"
"35797238","Exploration of Isoquinoline Alkaloids as Potential Inhibitors against Human Islet Amyloid Polypeptide","Wang Y, Zheng T, Huo Y, Du W.","ACS Chem Neurosci. 2022 Jul 20;13(14):2164-2175. doi: 10.1021/acschemneuro.2c00206. Epub 2022 Jul 7.","Wang Y","ACS Chem Neurosci","2022","2022/07/07","","","10.1021/acschemneuro.2c00206"
"35858570","GPCR kinases generate an APH1A phosphorylation barcode to regulate amyloid-β generation","Todd NK, Huang Y, Lee JY, Doruker P, Krieger JM, Salisbury R, MacDonald M, Bahar I, Thathiah A.","Cell Rep. 2022 Jul 19;40(3):111110. doi: 10.1016/j.celrep.2022.111110.","Todd NK","Cell Rep","2022","2022/07/20","PMC9373432","NIHMS1824962","10.1016/j.celrep.2022.111110"
"35860792","Mayo normative studies: A conditional normative model for longitudinal change on the Auditory Verbal Learning Test and preliminary validation in preclinical Alzheimer's disease","Alden EC, Lundt ES, Twohy EL, Christianson TJ, Kremers WK, Machulda MM, Jack CR Jr, Knopman DS, Mielke MM, Petersen RC, Stricker NH.","Alzheimers Dement (Amst). 2022 Jul 15;14(1):e12325. doi: 10.1002/dad2.12325. eCollection 2022.","Alden EC","Alzheimers Dement (Amst)","2022","2022/07/21","PMC9286327","","10.1002/dad2.12325"
"35841015","P-tau subgroups in AD relate to distinct amyloid production and synaptic integrity profiles","Wesenhagen KEJ, Tijms BM, Boonkamp L, Hoede PL, Goossens J, Dewit N, Scheltens P, Vanmechelen E, Visser PJ, Teunissen CE.","Alzheimers Res Ther. 2022 Jul 15;14(1):95. doi: 10.1186/s13195-022-01038-z.","Wesenhagen KEJ","Alzheimers Res Ther","2022","2022/07/15","PMC9288016","","10.1186/s13195-022-01038-z"
"35840975","Titanium dioxide and carbon black nanoparticles disrupt neuronal homeostasis via excessive activation of cellular prion protein signaling","Ribeiro LW, Pietri M, Ardila-Osorio H, Baudry A, Boudet-Devaud F, Bizingre C, Arellano-Anaya ZE, Haeberlé AM, Gadot N, Boland S, Devineau S, Bailly Y, Kellermann O, Bencsik A, Schneider B.","Part Fibre Toxicol. 2022 Jul 15;19(1):48. doi: 10.1186/s12989-022-00490-x.","Ribeiro LW","Part Fibre Toxicol","2022","2022/07/15","PMC9284759","","10.1186/s12989-022-00490-x"
"35576657","Silybins are stereospecific regulators of the 20S proteasome","Persico M, García-Viñuales S, Santoro AM, Lanza V, Tundo GR, Sbardella D, Coletta M, Romanucci V, Zarrelli A, Di Fabio G, Fattorusso C, Milardi D.","Bioorg Med Chem. 2022 Jul 15;66:116813. doi: 10.1016/j.bmc.2022.116813. Epub 2022 May 10.","Persico M","Bioorg Med Chem","2022","2022/05/16","","","10.1016/j.bmc.2022.116813"
"35911965","Regulation of TIA-1 Condensates: Zn(2+) and RGG Motifs Promote Nucleic Acid Driven LLPS and Inhibit Irreversible Aggregation","West DL, Loughlin FE, Rivero-Rodríguez F, Vankadari N, Velázquez-Cruz A, Corrales-Guerrero L, Díaz-Moreno I, Wilce JA.","Front Mol Biosci. 2022 Jul 14;9:960806. doi: 10.3389/fmolb.2022.960806. eCollection 2022.","West DL","Front Mol Biosci","2022","2022/08/01","PMC9329571","","10.3389/fmolb.2022.960806"
"35909961","Assessing Als3 Peptide-Binding Cavity and Amyloid-Forming Region Contributions to Candida albicans Invasion of Human Oropharyngeal Epithelial Cells","Oh SH, Hoyer LL.","Front Cell Infect Microbiol. 2022 Jul 13;12:890839. doi: 10.3389/fcimb.2022.890839. eCollection 2022.","Oh SH","Front Cell Infect Microbiol","2022","2022/08/01","PMC9325999","","10.3389/fcimb.2022.890839"
"35887070","Dysfunction of Mitochondria in Alzheimer's Disease: ANT and VDAC Interact with Toxic Proteins and Aid to Determine the Fate of Brain Cells","Atlante A, Valenti D, Latina V, Amadoro G.","Int J Mol Sci. 2022 Jul 13;23(14):7722. doi: 10.3390/ijms23147722.","Atlante A","Int J Mol Sci","2022","2022/07/27","PMC9316216","","10.3390/ijms23147722"
"35822698","Effects of α5 GABA(A) receptor modulation on social interaction, memory, and neuroinflammation in a mouse model of Alzheimer's disease","Aranđelović J, Santrač A, Batinić B, Todorović L, Stevanović V, Tiruveedhula VVNPB, Sharmin D, Rashid F, Stanojević B, Cook JM, Savić MM.","CNS Neurosci Ther. 2022 Jul 13. doi: 10.1111/cns.13914. Online ahead of print.","Aranđelović J","CNS Neurosci Ther","2022","2022/07/13","","","10.1111/cns.13914"
"35762921","Novel L-RNA Aptamer Controls APP Gene Expression in Cells by Targeting RNA G-Quadruplex Structure","Zhao H, Wong HY, Ji D, Lyu K, Kwok CK.","ACS Appl Mater Interfaces. 2022 Jul 13;14(27):30582-30594. doi: 10.1021/acsami.2c06390. Epub 2022 Jun 28.","Zhao H","ACS Appl Mater Interfaces","2022","2022/06/28","","","10.1021/acsami.2c06390"
"35884966","Interaction Interface of Aβ(42) with Human Na,K-ATPase Studied by MD and ITC and Inhibitor Screening by MD","Adzhubei AA, Tolstova AP, Strelkova MA, Mitkevich VA, Petrushanko IY, Makarov AA.","Biomedicines. 2022 Jul 11;10(7):1663. doi: 10.3390/biomedicines10071663.","Adzhubei AA","Biomedicines","2022","2022/07/27","PMC9313104","","10.3390/biomedicines10071663"
"35803734","DYRK1A regulates the bidirectional axonal transport of APP in human-derived neurons","Fernandez Bessone I, Navarro J, Martinez E, Karmirian K, Holubiec M, Alloatti M, Goto-Silva L, Arnaiz Yepez C, Martins-de-Souza D, Nascimento JM, Bruno L, Saez TM, Rehen SK, Falzone TL.","J Neurosci. 2022 Jul 8;42(33):6344-58. doi: 10.1523/JNEUROSCI.2551-21.2022. Online ahead of print.","Fernandez Bessone I","J Neurosci","2022","2022/07/08","PMC9398544","","10.1523/JNEUROSCI.2551-21.2022"
"35875798","Longitudinal Intraindividual Cognitive Variability Is Associated With Reduction in Regional Cerebral Blood Flow Among Alzheimer's Disease Biomarker-Positive Older Adults","Holmqvist SL, Thomas KR, Brenner EK, Edmonds EC, Calcetas A, Edwards L, Bordyug M, Bangen KJ.","Front Aging Neurosci. 2022 Jul 6;14:859873. doi: 10.3389/fnagi.2022.859873. eCollection 2022.","Holmqvist SL","Front Aging Neurosci","2022","2022/07/25","PMC9300445","","10.3389/fnagi.2022.859873"
"35872901","Immune Response at the Crossroads of Atherosclerosis and Alzheimer's Disease","Stahr N, Galkina EV.","Front Cardiovasc Med. 2022 Jul 6;9:870144. doi: 10.3389/fcvm.2022.870144. eCollection 2022.","Stahr N","Front Cardiovasc Med","2022","2022/07/25","PMC9298512","","10.3389/fcvm.2022.870144"
"35713284","Monosialotetrahexosylganglioside Promotes Early Aβ42 Oligomer Formation and Maintenance","Zhang DY, Wang J, Fleeman RM, Kuhn MK, Swulius MT, Proctor EA, Dokholyan NV.","ACS Chem Neurosci. 2022 Jul 6;13(13):1979-1991. doi: 10.1021/acschemneuro.2c00221. Epub 2022 Jun 17.","Zhang DY","ACS Chem Neurosci","2022","2022/06/17","","","10.1021/acschemneuro.2c00221"
"35811869","Interaction of Human Resistin with Human Islet Amyloid Polypeptide at Charged Phospholipid Membranes","Dogan S, Paulus M, Kosfeld BR, Cewe C, Tolan M.","ACS Omega. 2022 Jun 16;7(26):22377-22382. doi: 10.1021/acsomega.2c01363. eCollection 2022 Jul 5.","Dogan S","ACS Omega","2022","2022/07/11","PMC9260898","","10.1021/acsomega.2c01363"
"35643629","The SGYS motif of TAF15 prion-like domain is critical to amyloid fibril formation","Chen J, Yuan X, Wei P, Wang D, Chen C, Guo Q, Luo SZ, Chen L.","Biophys J. 2022 Jul 5;121(13):2613-2623. doi: 10.1016/j.bpj.2022.05.038. Epub 2022 May 28.","Chen J","Biophys J","2022","2022/06/01","PMC9300678","","10.1016/j.bpj.2022.05.038"
"35489223","New Aβ(1-42) ligands from anti-amyloid antibodies: Design, synthesis, and structural interaction","Santoro A, Grimaldi M, Buonocore M, Stillitano I, Gloria A, Santin M, Bobba F, Sublimi Saponetti M, Ciaglia E, D'Ursi AM.","Eur J Med Chem. 2022 Jul 5;237:114400. doi: 10.1016/j.ejmech.2022.114400. Epub 2022 Apr 23.","Santoro A","Eur J Med Chem","2022","2022/04/30","","","10.1016/j.ejmech.2022.114400"
"35860673","A Novel Multifunctional 5,6-Dimethoxy-Indanone-Chalcone-Carbamate Hybrids Alleviates Cognitive Decline in Alzheimer's Disease by Dual Inhibition of Acetylcholinesterase and Inflammation","Liu C, Sang Z, Pan H, Wu Q, Qiu Y, Shi J.","Front Aging Neurosci. 2022 Jul 4;14:922650. doi: 10.3389/fnagi.2022.922650. eCollection 2022.","Liu C","Front Aging Neurosci","2022","2022/07/21","PMC9289467","","10.3389/fnagi.2022.922650"
"35762717","Aromaticity at position 39 in α-synuclein: A modulator of amyloid fibril assembly and membrane-bound conformations","Buratti FA, Boeffinger N, Garro HA, Flores JS, Hita FJ, Gonçalves PDC, Copello FDR, Lizarraga L, Rossetti G, Carloni P, Zweckstetter M, Outeiro TF, Eimer S, Griesinger C, Fernández CO.","Protein Sci. 2022 Jul;31(7):e4360. doi: 10.1002/pro.4360.","Buratti FA","Protein Sci","2022","2022/06/28","PMC9235065","","10.1002/pro.4360"
